Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,217
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,149
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,146
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,15-18 Months,33
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,18 Months +,55
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15,18 Months +,17
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,189
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,172
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,125
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,12-15 Months,158
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,21
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 0-3 Months,79
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,65+, 3-6 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,0-15, 0-3 Months,3
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,117
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,14
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,151
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,83
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64,12-15 Months,5
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,19
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 0-3 Months,1350
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64,15-18 Months,54
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64,18 Months +,315
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 3-6 Months,75
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 6-9 Months,51
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 9-12 Months,42
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,12-15 Months,15
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,0-15, 0-3 Months,4
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 0-3 Months,247
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 3-6 Months,147
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64,12-15 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 9-12 Months,7
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,16-64, 0-3 Months,333
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,16-64, 3-6 Months,123
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 6-9 Months,5
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1600,Oncology,Adult,65+, 0-3 Months,11
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,288
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,112
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,74
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,18 Months +,326
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 0-3 Months,98
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 3-6 Months,47
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 6-9 Months,24
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,12-15 Months,11
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,15-18 Months,4
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 9-12 Months,14
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,18 Months +,330
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,21
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,16
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,12-15 Months,16
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 3-6 Months,17
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,5
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,59
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+,18 Months +,3
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,60
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,16-64,15-18 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+, 9-12 Months,7
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,415
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+, 0-3 Months,193
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,18 Months +,18
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 9-12 Months,12
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+,18 Months +,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 0-3 Months,139
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 6-9 Months,16
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 3-6 Months,14
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 0-3 Months,426
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 6-9 Months,154
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7300,Palliative Medicine,Adult,16-64, 0-3 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7600,Cardio-Thoracic Surgery,Adult,65+, 0-3 Months,9
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,0-15, 0-3 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 3-6 Months,150
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 6-9 Months,97
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64,12-15 Months,47
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64,15-18 Months,52
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 0-3 Months,194
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 6-9 Months,87
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64,15-18 Months,70
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,65+, 9-12 Months,17
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,16-64, 9-12 Months,56
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 6-9 Months,48
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,53
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,12
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 0-3 Months,466
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 3-6 Months,140
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,61
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,9
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 9-12 Months,19
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 3-6 Months,34
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 6-9 Months,6
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 0-3 Months,62
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 3-6 Months,37
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,25
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1600,Oncology,Adult,16-64, 0-3 Months,27
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,16-64, 3-6 Months,4
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,16-64, 6-9 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,64
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+,18 Months +,43
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15, 3-6 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 0-3 Months,280
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 3-6 Months,262
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 6-9 Months,162
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 9-12 Months,97
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,12-15 Months,71
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 6-9 Months,20
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,15-18 Months,8
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,18 Months +,23
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,30
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 6-9 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64,18 Months +,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,65+, 3-6 Months,10
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,18 Months +,26
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,85
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 6-9 Months,14
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,15
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2500,Rheumatology,Adult,65+,15-18 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 3-6 Months,3
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,0-15, 6-9 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2600,General Surgery,Adult,65+,15-18 Months,4
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 0-3 Months,198
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 3-6 Months,286
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 6-9 Months,130
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64, 9-12 Months,52
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,12-15 Months,37
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 0-3 Months,35
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,65+, 6-9 Months,3
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7300,Palliative Medicine,Adult,65+, 0-3 Months,7
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7500,Radiotherapy,Adult,16-64, 0-3 Months,5
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7600,Cardio-Thoracic Surgery,Adult,16-64, 0-3 Months,13
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+,15-18 Months,21
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+,18 Months +,273
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,65+,15-18 Months,5
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 0-3 Months,61
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,8003,Pain Relief,Adult,65+, 3-6 Months,57
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,15-18 Months,4
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,16-64,18 Months +,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,122
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,2604,Vascular Surgery,Adult,65+, 3-6 Months,120
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,65
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 3-6 Months,276
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64, 9-12 Months,6
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,6700,Clinical (Medical) Genetics,Adult,16-64,12-15 Months,2
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,16-64, 0-3 Months,218
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+, 6-9 Months,76
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7800,Urology,Adult,65+, 9-12 Months,32
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,0-15, 0-3 Months,1
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 3-6 Months,219
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64, 9-12 Months,89
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64,12-15 Months,103
30/01/2020,Dublin Midlands Hospital Group,0904,St. James's Hospital,7900,Clinical Immunology,Adult,16-64,18 Months +,9
30/01/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,28
30/01/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,0400,Endocrinology,Adult,16-64, 3-6 Months,7
30/01/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,435
30/01/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,189
30/01/2020,Dublin Midlands Hospital Group,0930,Coombe Women and Infants University Hospital,1503,Gynaecology,Adult,65+,15-18 Months,12
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,65+, 0-3 Months,195
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,65+, 9-12 Months,2
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,65+,15-18 Months,2
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Adult,65+,18 Months +,1
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Child,0-15, 3-6 Months,14
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0100,Cardiology,Child,0-15,12-15 Months,1
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,16-64,15-18 Months,231
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+, 0-3 Months,182
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+, 9-12 Months,54
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0300,Dermatology,Adult,65+,18 Months +,260
30/01/2020,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,219
